Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: PDD_Eq4
Course: C1
Date: Thursday, July 21, 2016 5:41:05 PM
Exported by: laldrovandi

Start: (0.01, 0.03, 0.00)
End:   (0.00, 33.86, 0.00)

	4x4	10x10	20x20	40x40	4x4w15	10x10w15	40x30w15	4x4w30	10x10w30	40x30w30	4x4w45	10x10w45	40x20w45	4x4w60	10x10w60	40x15w60	Total
12.127988	53.998111	59.175993	62.813113	65.257711	55.042409	59.982975	64.591376	55.955703	60.579625	64.479466	55.435381	60.312688	63.900847	55.845740	60.609861	63.303303	961.284302
12.152994	53.915040	59.096093	62.736954	65.184873	54.959289	59.902999	64.517616	55.873057	60.500939	64.406135	55.353302	60.234088	63.825953	55.764036	60.531478	63.228381	960.030234
12.178001	53.831969	59.016193	62.660796	65.112035	54.876170	59.823023	64.443856	55.790411	60.422253	64.332805	55.271223	60.155488	63.751059	55.682332	60.453094	63.153458	958.776165
12.203007	53.748898	58.936293	62.584637	65.039197	54.793050	59.743047	64.370095	55.707766	60.343568	64.259474	55.189144	60.076888	63.676165	55.600628	60.374710	63.078535	957.522095
12.228013	53.665828	58.856393	62.508478	64.966359	54.709931	59.663071	64.296335	55.625120	60.264882	64.186143	55.107065	59.998287	63.601271	55.518923	60.296326	63.003612	956.268024
12.253019	53.582757	58.776494	62.432319	64.893521	54.626811	59.583095	64.222574	55.542474	60.186196	64.112812	55.024986	59.919687	63.526377	55.437219	60.217942	62.928688	955.013953
12.278025	53.499686	58.696594	62.356160	64.820683	54.543692	59.503119	64.148814	55.459828	60.107510	64.039481	54.942907	59.841086	63.451483	55.355514	60.139558	62.853765	953.759881
12.303031	53.416615	58.616694	62.280001	64.747845	54.460573	59.423143	64.075053	55.377182	60.028824	63.966150	54.860828	59.762486	63.376589	55.273809	60.061173	62.778842	952.505808
12.328037	53.333544	58.536794	62.203842	64.675007	54.377453	59.343167	64.001293	55.294536	59.950138	63.892819	54.778749	59.683885	63.301695	55.192104	59.982789	62.703918	951.251734
12.353044	53.250802	58.457159	62.127938	64.602404	54.294668	59.263512	63.927899	55.212215	59.871730	63.819926	54.696999	59.605564	63.227198	55.110699	59.904715	62.629351	950.002779
12.378050	53.171397	58.380216	62.054614	64.532187	54.215277	59.187122	63.858228	55.133190	59.796145	63.751470	54.618591	59.530081	63.156744	55.032334	59.829796	62.558409	948.805801
12.403056	53.091992	58.303273	61.981290	64.461970	54.135885	59.110731	63.788558	55.054165	59.720559	63.683015	54.540184	59.454599	63.086289	54.953968	59.754877	62.487468	947.608823
12.428062	53.012586	58.226330	61.907967	64.391752	54.056494	59.034341	63.718887	54.975141	59.644974	63.614560	54.461777	59.379116	63.015834	54.875603	59.679958	62.416526	946.411844
12.453068	52.933181	58.149386	61.834643	64.321535	53.977102	58.957950	63.649216	54.896116	59.569388	63.546105	54.383369	59.303633	62.945379	54.797238	59.605039	62.345584	945.214864
12.478074	52.853776	58.072443	61.761320	64.251318	53.897710	58.881559	63.579545	54.817091	59.493803	63.477649	54.304962	59.228150	62.874924	54.718872	59.530120	62.274642	944.017883
12.503081	52.774370	57.995500	61.687996	64.181100	53.818318	58.805168	63.509874	54.738066	59.418217	63.409194	54.226554	59.152667	62.804469	54.640506	59.455201	62.203699	942.820901
12.528087	52.694965	57.918556	61.614673	64.110883	53.738927	58.728778	63.440203	54.659041	59.342631	63.340738	54.148146	59.077184	62.734014	54.562140	59.380281	62.132757	941.623918
12.553093	52.615560	57.841613	61.541349	64.040666	53.659535	58.652387	63.370532	54.580016	59.267045	63.272283	54.069739	59.001701	62.663559	54.483774	59.305362	62.061815	940.426935
12.578099	52.536155	57.764669	61.468026	63.970448	53.580143	58.575996	63.300861	54.500991	59.191460	63.203827	53.991331	58.926218	62.593104	54.405408	59.230442	61.990872	939.229951
12.603105	52.456847	57.687853	61.394847	63.900352	53.500850	58.499665	63.231118	54.422081	59.115951	63.135216	53.913010	58.850837	62.522542	54.327134	59.155602	61.919881	938.033786
12.628111	52.378497	57.612289	61.323100	63.831445	53.422533	58.423924	63.160667	54.344306	59.041208	63.065067	53.835553	58.776464	62.450922	54.249768	59.081546	61.848414	936.845703
12.653118	52.300147	57.536725	61.251352	63.762538	53.344215	58.348184	63.090215	54.266531	58.966466	62.994918	53.758095	58.702091	62.379302	54.172403	59.007491	61.776947	935.657618
12.678124	52.221797	57.461160	61.179604	63.693631	53.265898	58.272443	63.019764	54.188756	58.891723	62.924769	53.680637	58.627718	62.307683	54.095037	58.933435	61.705479	934.469534
12.703130	52.143447	57.385596	61.107856	63.624724	53.187580	58.196702	62.949313	54.110981	58.816980	62.854620	53.603179	58.553345	62.236063	54.017671	58.859380	61.634011	933.281448
12.728136	52.065097	57.310032	61.036108	63.555817	53.109263	58.120961	62.878861	54.033206	58.742237	62.784471	53.525721	58.478972	62.164443	53.940305	58.785324	61.562543	932.093361
12.753142	51.986747	57.234468	60.964361	63.486910	53.030945	58.045220	62.808410	53.955431	58.667494	62.714322	53.448262	58.404598	62.092823	53.862939	58.711268	61.491076	930.905274
12.778148	51.908397	57.158903	60.892613	63.418003	52.952628	57.969480	62.737958	53.877656	58.592751	62.644173	53.370804	58.330225	62.021203	53.785573	58.637212	61.419608	929.717186
12.803155	51.830047	57.083339	60.820865	63.349096	52.874310	57.893739	62.667507	53.799881	58.518008	62.574023	53.293346	58.255852	61.949583	53.708206	58.563156	61.348140	928.529097
12.828161	51.751697	57.007775	60.749117	63.280189	52.795992	57.817998	62.597055	53.722106	58.443265	62.503874	53.215887	58.181478	61.877963	53.630839	58.489100	61.276672	927.341007
12.853167	51.673363	56.932211	60.677340	63.211283	52.717688	57.742302	62.526731	53.644331	58.368540	62.433931	53.138473	58.107104	61.806477	53.553488	58.415063	61.205307	926.153632
12.878173	51.595184	56.856647	60.605277	63.142386	52.639515	57.667040	62.457632	53.566561	58.293983	62.365960	53.061478	58.032725	61.736272	53.476284	58.341217	61.134935	924.973098
12.903179	51.517004	56.781084	60.533215	63.073489	52.561342	57.591779	62.388532	53.488791	58.219427	62.297989	52.984483	57.958346	61.666067	53.399081	58.267370	61.064563	923.792563
12.928185	51.438825	56.705520	60.461152	63.004592	52.483169	57.516517	62.319433	53.411021	58.144871	62.230018	52.907488	57.883967	61.595862	53.321877	58.193524	60.994191	922.612027
12.953192	51.360645	56.629957	60.389089	62.935695	52.404995	57.441255	62.250333	53.333250	58.070315	62.162047	52.830494	57.809588	61.525658	53.244672	58.119677	60.923819	921.431491
12.978198	51.282466	56.554393	60.317027	62.866798	52.326822	57.365993	62.181233	53.255480	57.995758	62.094077	52.753499	57.735209	61.455453	53.167468	58.045831	60.853446	920.250954
13.003204	51.204286	56.478830	60.244964	62.797901	52.248649	57.290731	62.112134	53.177710	57.921202	62.026106	52.676504	57.660830	61.385248	53.090264	57.971984	60.783073	919.070416
13.028210	51.126107	56.403266	60.172902	62.729004	52.170476	57.215470	62.043034	53.099940	57.846646	61.958135	52.599509	57.586451	61.315043	53.013059	57.898137	60.712701	917.889878
13.053216	51.047927	56.327703	60.100839	62.660107	52.092303	57.140208	61.973935	53.022169	57.772089	61.890164	52.522514	57.512071	61.244837	52.935855	57.824290	60.642328	916.709339
13.078222	50.969748	56.252139	60.028777	62.591210	52.014129	57.064946	61.904835	52.944399	57.697533	61.822193	52.445518	57.437692	61.174632	52.858650	57.750443	60.571954	915.528799
13.103228	50.891495	56.176456	59.956531	62.522089	51.935912	56.989575	61.835491	52.866597	57.622924	61.753960	52.368448	57.363241	61.104220	52.781398	57.676491	60.501422	914.346251
13.128235	50.812555	56.099657	59.882577	62.450882	51.857284	56.913184	61.763874	52.788507	57.547836	61.683297	52.290679	57.288127	61.031883	52.703699	57.601569	60.429412	913.145021
13.153241	50.733616	56.022857	59.808623	62.379674	51.778656	56.836794	61.692256	52.710416	57.472748	61.612634	52.212909	57.213012	60.959546	52.626001	57.526646	60.357403	911.943792
13.178247	50.654676	55.946058	59.734670	62.308467	51.700028	56.760403	61.620639	52.632325	57.397659	61.541970	52.135140	57.137898	60.887210	52.548303	57.451723	60.285393	910.742561
13.203253	50.575736	55.869259	59.660716	62.237259	51.621400	56.684012	61.549021	52.554235	57.322571	61.471307	52.057370	57.062783	60.814873	52.470604	57.376800	60.213383	909.541330
13.228259	50.496797	55.792460	59.586762	62.166051	51.542772	56.607622	61.477404	52.476144	57.247483	61.400644	51.979601	56.987669	60.742536	52.392905	57.301876	60.141373	908.340098
13.253265	50.417857	55.715661	59.512809	62.094844	51.464144	56.531231	61.405786	52.398053	57.172394	61.329980	51.901831	56.912554	60.670199	52.315207	57.226953	60.069362	907.138865
13.278272	50.338917	55.638862	59.438855	62.023636	51.385516	56.454840	61.334169	52.319962	57.097306	61.259317	51.824061	56.837439	60.597862	52.237508	57.152029	59.997352	905.937632
13.303278	50.259977	55.562062	59.364901	61.952429	51.306888	56.378449	61.262551	52.241871	57.022217	61.188654	51.746291	56.762325	60.525525	52.159808	57.077106	59.925342	904.736398
13.328284	50.181038	55.485263	59.290948	61.881221	51.228260	56.302059	61.190933	52.163780	56.947129	61.117990	51.668522	56.687210	60.453188	52.082109	57.002182	59.853331	903.535163
13.353290	50.102096	55.408417	59.216963	61.809982	51.149601	56.225653	61.119394	52.085690	56.872008	61.047401	51.590751	56.612078	60.380922	52.004409	56.927258	59.781350	902.333972
13.378296	50.023136	55.331142	59.142694	61.738454	51.070663	56.149112	61.048562	52.007609	56.796597	60.977479	51.512976	56.536795	60.309300	51.926704	56.852333	59.709627	901.133183
13.403302	49.944176	55.253868	59.068426	61.666927	50.991725	56.072571	60.977729	51.929528	56.721186	60.907557	51.435200	56.461512	60.237678	51.848999	56.777408	59.637904	899.932394
13.428309	49.865216	55.176593	58.994157	61.595399	50.912787	55.996030	60.906897	51.851446	56.645774	60.837635	51.357425	56.386229	60.166057	51.771294	56.702483	59.566182	898.731604
13.453315	49.786257	55.099318	58.919889	61.523871	50.833848	55.919489	60.836065	51.773365	56.570363	60.767713	51.279649	56.310946	60.094435	51.693589	56.627558	59.494459	897.530813
13.478321	49.707297	55.022044	58.845620	61.452344	50.754910	55.842948	60.765233	51.695284	56.494951	60.697791	51.201873	56.235662	60.022813	51.615883	56.552632	59.422736	896.330021
13.503327	49.628337	54.944770	58.771352	61.380816	50.675972	55.766407	60.694400	51.617202	56.419539	60.627869	51.124097	56.160379	59.951191	51.538178	56.477707	59.351012	895.129228
13.528333	49.549378	54.867495	58.697084	61.309289	50.597033	55.689865	60.623568	51.539121	56.344127	60.557947	51.046321	56.085095	59.879569	51.460472	56.402781	59.279289	893.928435
13.553339	49.470418	54.790221	58.622815	61.237761	50.518095	55.613324	60.552736	51.461040	56.268715	60.488025	50.968546	56.009811	59.807947	51.382766	56.327855	59.207566	892.727640
13.578346	49.391458	54.712946	58.548547	61.166233	50.439157	55.536783	60.481903	51.382958	56.193304	60.418103	50.890769	55.934528	59.736324	51.305060	56.252929	59.135842	891.526845
13.603352	49.312719	54.635878	58.474471	61.094873	50.360407	55.460372	60.411048	51.305003	56.117995	60.348158	50.813138	55.859336	59.664702	51.227509	56.178113	59.064144	890.327867
13.628358	49.235920	54.560630	58.402093	61.024986	50.283319	55.385110	60.339998	51.228167	56.043596	60.278012	50.736782	55.784956	59.593085	51.151325	56.104258	58.992667	889.144902
13.653364	49.159120	54.485381	58.329715	60.955099	50.206231	55.309847	60.268948	51.151330	55.969197	60.207865	50.660425	55.710576	59.521468	51.075140	56.030404	58.921190	887.961936
13.678370	49.082321	54.410132	58.257337	60.885211	50.129143	55.234585	60.197897	51.074493	55.894798	60.137718	50.584069	55.636195	59.449851	50.998955	55.956549	58.849713	886.778969
13.703376	49.005522	54.334884	58.184959	60.815324	50.052055	55.159323	60.126847	50.997656	55.820399	60.067572	50.507712	55.561815	59.378234	50.922770	55.882694	58.778236	885.596001
13.728383	48.928722	54.259635	58.112581	60.745437	49.974967	55.084061	60.055796	50.920820	55.746000	59.997425	50.431356	55.487434	59.306616	50.846584	55.808839	58.706758	884.413033
13.753389	48.851923	54.184386	58.040203	60.675550	49.897878	55.008799	59.984746	50.843983	55.671601	59.927278	50.354999	55.413054	59.234999	50.770399	55.734984	58.635281	883.230064
13.778395	48.775124	54.109138	57.967825	60.605663	49.820790	54.933537	59.913696	50.767146	55.597202	59.857131	50.278642	55.338673	59.163381	50.694213	55.661129	58.563804	882.047094
13.803401	48.698324	54.033889	57.895448	60.535775	49.743702	54.858274	59.842645	50.690309	55.522802	59.786984	50.202286	55.264293	59.091764	50.618027	55.587274	58.492326	880.864123
13.828407	48.621525	53.958640	57.823070	60.465888	49.666614	54.783012	59.771595	50.613472	55.448403	59.716837	50.125929	55.189912	59.020146	50.541841	55.513419	58.420849	879.681152
13.853413	48.545105	53.883732	57.751020	60.396344	49.589913	54.708075	59.700973	50.536996	55.374275	59.647093	50.049956	55.115860	58.948943	50.465983	55.439859	58.349735	878.503862
13.878419	48.471947	53.811739	57.681788	60.329737	49.516536	54.635919	59.634021	50.463615	55.302467	59.580810	49.977276	55.044626	58.881296	50.392940	55.368838	58.281746	877.375302
13.903426	48.398789	53.739746	57.612556	60.263131	49.443158	54.563763	59.567069	50.390234	55.230660	59.514528	49.904596	54.973393	58.813649	50.319897	55.297817	58.213756	876.246741
13.928432	48.325631	53.667753	57.543325	60.196524	49.369781	54.491607	59.500117	50.316852	55.158852	59.448245	49.831915	54.902159	58.746001	50.246853	55.226796	58.145767	875.118180
13.953438	48.252473	53.595761	57.474093	60.129918	49.296404	54.419452	59.433166	50.243471	55.087044	59.381962	49.759235	54.830925	58.678354	50.173810	55.155774	58.077777	873.989617
13.978444	48.179315	53.523768	57.404861	60.063311	49.223026	54.347296	59.366214	50.170090	55.015237	59.315679	49.686554	54.759691	58.610707	50.100766	55.084752	58.009787	872.861054
14.003450	48.106157	53.451775	57.335629	59.996705	49.149649	54.275140	59.299262	50.096709	54.943429	59.249396	49.613873	54.688457	58.543060	50.027722	55.013730	57.941797	871.732490
14.028456	48.032999	53.379782	57.266397	59.930099	49.076271	54.202984	59.232310	50.023328	54.871621	59.183113	49.541193	54.617223	58.475412	49.954678	54.942708	57.873807	870.603925
14.053463	47.959841	53.307789	57.197165	59.863492	49.002894	54.130828	59.165358	49.949946	54.799813	59.116831	49.468512	54.545988	58.407765	49.881634	54.871686	57.805817	869.475360
14.078469	47.886683	53.235796	57.127933	59.796886	48.929516	54.058672	59.098406	49.876565	54.728005	59.050548	49.395831	54.474754	58.340117	49.808590	54.800664	57.737827	868.346794
14.103475	47.813528	53.163768	57.058585	59.730139	48.856139	53.986481	59.031246	49.803166	54.656177	58.984032	49.323131	54.403477	58.272245	49.735549	54.729570	57.669665	867.216898
14.128481	47.740394	53.091445	56.988263	59.662223	48.782766	53.913995	58.962343	49.729619	54.584183	58.915574	49.250275	54.331844	58.202497	49.662531	54.657878	57.600074	866.075905
14.153487	47.667261	53.019122	56.917940	59.594306	48.709393	53.841509	58.893441	49.656073	54.512188	58.847116	49.177418	54.260211	58.132749	49.589514	54.586187	57.530483	864.934910
14.178493	47.594128	52.946799	56.847617	59.526389	48.636020	53.769023	58.824538	49.582526	54.440194	58.778658	49.104561	54.188577	58.063001	49.516496	54.514495	57.460891	863.793915
14.203500	47.520994	52.874476	56.777295	59.458472	48.562647	53.696537	58.755635	49.508980	54.368199	58.710200	49.031704	54.116944	57.993253	49.443478	54.442803	57.391300	862.652919
14.228506	47.447861	52.802153	56.706972	59.390556	48.489274	53.624051	58.686733	49.435433	54.296205	58.641742	48.958847	54.045311	57.923505	49.370459	54.371111	57.321708	861.511922
14.253512	47.374727	52.729830	56.636650	59.322639	48.415901	53.551565	58.617830	49.361887	54.224210	58.573284	48.885991	53.973678	57.853757	49.297441	54.299419	57.252117	860.370925
14.278518	47.301594	52.657507	56.566327	59.254722	48.342528	53.479078	58.548927	49.288340	54.152216	58.504826	48.813134	53.902045	57.784008	49.224422	54.227727	57.182525	859.229927
14.303524	47.228461	52.585184	56.496004	59.186806	48.269155	53.406592	58.480025	49.214793	54.080221	58.436368	48.740277	53.830411	57.714260	49.151404	54.156035	57.112933	858.088928
14.328530	47.155327	52.512861	56.425682	59.118889	48.195782	53.334106	58.411122	49.141247	54.008227	58.367909	48.667419	53.758778	57.644511	49.078385	54.084342	57.043341	856.947928
14.353537	47.082008	52.440354	56.355150	59.050721	48.122239	53.261513	58.342178	49.067614	53.936176	58.299451	48.594406	53.687027	57.574736	49.005237	54.012580	56.973659	855.805048
14.378543	47.007179	52.366340	56.282917	58.980503	48.047316	53.188051	58.272895	48.993287	53.863672	58.230993	48.520124	53.614316	57.504742	48.931032	53.940252	56.903245	854.646864
14.403549	46.932350	52.292326	56.210684	58.910286	47.972394	53.114589	58.203612	48.918960	53.791168	58.162536	48.445842	53.541605	57.434748	48.856827	53.867923	56.832830	853.488679
14.428555	46.857522	52.218313	56.138451	58.840069	47.897471	53.041127	58.134329	48.844632	53.718664	58.094078	48.371560	53.468894	57.364754	48.782622	53.795593	56.762416	852.330493
14.453561	46.782693	52.144299	56.066219	58.769851	47.822548	52.967665	58.065046	48.770304	53.646160	58.025620	48.297278	53.396183	57.294759	48.708417	53.723264	56.692001	851.172307
14.478567	46.707864	52.070285	55.993986	58.699634	47.747625	52.894203	57.995763	48.695977	53.573656	57.957162	48.222995	53.323472	57.224765	48.634212	53.650935	56.621586	850.014119
14.503574	46.633035	51.996272	55.921753	58.629417	47.672702	52.820741	57.926480	48.621649	53.501151	57.888704	48.148713	53.250760	57.154771	48.560006	53.578605	56.551172	848.855931
14.528580	46.558206	51.922258	55.849520	58.559199	47.597778	52.747279	57.857196	48.547321	53.428647	57.820246	48.074430	53.178049	57.084777	48.485801	53.506276	56.480757	847.697743
14.553586	46.483378	51.848244	55.777288	58.488982	47.522855	52.673817	57.787913	48.472994	53.356143	57.751788	48.000148	53.105338	57.014783	48.411595	53.433946	56.410342	846.539553
